id,Nombre,Apellido,Email,ciclo_1,ciclo_2,ciclo_3,Email.1,apps usadas
Elizabeth,Adams,elizabeth.adams.1936@gslingacademy.com,13.2,13.6,15.2,,,
Melissa,Simmons,melissa.simmons.1937@gslingacademy.com,14.2,14.0,12.6,,,
Carol,Ramos,carol.ramos.1938@gslingacademy.com,18.8,14.4,17.2,,,
Michael,Adams,michael.adams.1939@gslingacademy.com,17.6,17.0,18.4,,,
Michael,Wilson,michael.wilson.1940@gslingacademy.com,11.2,13.6,17.0,,,
Matthew,Gonzalez,matthew.gonzalez.1941@gslingacademy.com,19.2,19.2,18.0,,,
Lisa,Palmer,lisa.palmer.1942@gslingacademy.com,18.0,17.2,15.0,,,
Andrew,Olson,andrew.olson.1943@gslingacademy.com,11.8,16.8,17.4,,,
Jennifer,Johnson,jennifer.johnson.1944@gslingacademy.com,13.4,16.2,13.0,,,
Benjamin,Marks,benjamin.marks.1945@gslingacademy.com,16.4,13.0,14.0,,,
Christopher,Gonzales,christopher.gonzales.1946@gslingacademy.com,12.8,17.2,18.6,,,
Melissa,Finley,melissa.finley.1947@gslingacademy.com,18.6,12.4,17.2,,,
Tracy,Hendricks,tracy.hendricks.1948@gslingacademy.com,15.4,16.6,16.2,,,
Steven,Ramsey,steven.ramsey.1949@gslingacademy.com,10.0,10.0,13.8,,,
Pamela,Smith,pamela.smith.1950@gslingacademy.com,12.6,17.6,18.8,,,
Vicki,Jackson,vicki.jackson.1951@gslingacademy.com,13.8,19.4,15.8,,,
Anne,Malone,anne.malone.1952@gslingacademy.com,20.0,18.0,12.8,,,
Danielle,Johnson,danielle.johnson.1953@gslingacademy.com,19.2,18.0,17.6,,,
Willie,Miller,willie.miller.1954@gslingacademy.com,16.6,16.4,12.6,,,
Andrea,Delgado,andrea.delgado.1955@gslingacademy.com,13.8,19.2,17.6,,,
Melanie,Clark,melanie.clark.1956@gslingacademy.com,12.6,17.6,12.6,,,
Jessica,Beasley,jessica.beasley.1957@gslingacademy.com,17.0,19.4,20.0,,,
Cindy,Bradley,cindy.bradley.1958@gslingacademy.com,19.6,12.4,14.6,,,
Dennis,Richardson,dennis.richardson.1959@gslingacademy.com,15.2,19.4,17.4,,,
Peggy,Hoover,peggy.hoover.1960@gslingacademy.com,12.6,16.8,16.4,,,
Peter,Rice,peter.rice.1961@gslingacademy.com,15.8,13.8,12.4,,,
Sabrina,Perez,sabrina.perez.1962@gslingacademy.com,16.6,17.4,13.0,,,
Michael,Parker,michael.parker.1963@gslingacademy.com,19.2,17.8,18.4,,,
David,Calderon,david.calderon.1964@gslingacademy.com,18.6,17.6,17.2,,,
James,Gordon,james.gordon.1965@gslingacademy.com,12.4,17.4,12.4,,,
Jennifer,Leblanc,jennifer.leblanc.1966@gslingacademy.com,11.0,10.2,13.2,,,
Paul,Bailey,paul.bailey.1967@gslingacademy.com,11.8,17.4,16.6,,,
Tiffany,Smith,tiffany.smith.1968@gslingacademy.com,17.2,13.8,16.8,,,
Victoria,Alvarez,victoria.alvarez.1969@gslingacademy.com,12.0,16.8,19.8,,,
Willie,Elliott,willie.elliott.1970@gslingacademy.com,13.4,18.4,17.4,,,
James,Bryant,james.bryant.1971@gslingacademy.com,7.2,15.2,12.8,,,
Kimberly,Swanson,kimberly.swanson.1972@gslingacademy.com,13.0,17.0,12.0,,,
Beverly,Dawson,beverly.dawson.1973@gslingacademy.com,19.6,19.6,17.6,,,
Lisa,Stewart,lisa.stewart.1974@gslingacademy.com,15.0,18.4,18.4,,,
Dwayne,Sims,dwayne.sims.1975@gslingacademy.com,14.8,19.0,12.8,,,
Ashley,Fleming,ashley.fleming.1976@gslingacademy.com,16.6,14.6,17.8,,,
Lisa,Stafford,lisa.stafford.1977@gslingacademy.com,18.2,19.2,18.8,,,
Kristin,Garcia,kristin.garcia.1978@gslingacademy.com,19.0,17.8,15.2,,,
Eric,Adkins,eric.adkins.1979@gslingacademy.com,10.6,14.6,19.0,,,
Allison,Henderson,allison.henderson.1980@gslingacademy.com,18.0,18.0,12.2,,,
Alison,Palmer,alison.palmer.1981@gslingacademy.com,20.0,18.2,17.4,,,
Shane,Parker,shane.parker.1982@gslingacademy.com,15.2,16.8,14.4,,,
Debra,Gilbert,debra.gilbert.1983@gslingacademy.com,19.6,17.2,15.2,,,
Mary,Jackson,mary.jackson.1984@gslingacademy.com,19.6,15.4,17.4,,,
Joshua,Stuart,joshua.stuart.1985@gslingacademy.com,19.4,15.6,16.8,,,
Benjamin,Williams,benjamin.williams.1986@gslingacademy.com,17.6,17.4,16.4,,,
David,Frank,david.frank.1987@gslingacademy.com,18.4,16.4,15.8,,,
Holly,Erickson,holly.erickson.1988@gslingacademy.com,19.0,12.2,17.8,,,
Charles,Miller,charles.miller.1989@gslingacademy.com,14.2,19.8,14.6,,,
Samuel,Baker,samuel.baker.1990@gslingacademy.com,15.4,17.6,18.6,,,
Anthony,Moore,anthony.moore.1991@gslingacademy.com,12.8,19.2,15.8,,,
Charlotte,Rowe,charlotte.rowe.1992@gslingacademy.com,19.0,18.0,19.8,,,
John,Peterson,john.peterson.1993@gslingacademy.com,20.0,16.8,14.2,,,
Shawn,Ochoa,shawn.ochoa.1994@gslingacademy.com,17.6,18.8,18.6,,,
Steven,Lewis,steven.lewis.1995@gslingacademy.com,18.6,14.2,12.2,,,
Alan,Reynolds,alan.reynolds.1996@gslingacademy.com,15.0,16.8,16.4,,,
Thomas,Gilbert,thomas.gilbert.1997@gslingacademy.com,17.4,13.4,14.6,,,
Madison,Cross,madison.cross.1998@gslingacademy.com,13.6,18.8,15.6,,,
Brittany,Compton,brittany.compton.1999@gslingacademy.com,19.0,17.6,15.0,,,
Natalie,Smith,natalie.smith.2000@gslingacademy.com,16.6,18.6,20.0,,,
Paul,Casey,,12.0,11.0,10.0,paul.casey.1@gslingacademy.com,,
,Daniela,Lopez,daniela@uni.pe,15.0,12.0,11.0,,"Pomodoro,todoist"
,Zamira,Rodriguez,zamirah@uni.pe,13.0,13.0,13.0,,"Duolingo,Todoist,Asana"
,Jhasmin,Flores,jhasmin@uni.pe,14.0,14.0,13.0,,"Evernote,Todoist,Forest App"
